"","source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"282","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,741,000",NA
"283","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","16","16","ID","IDAHO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IDAHO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,265,000",NA
"284","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MAINE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","51,000",NA
"285","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MICHIGAN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","3,312,000",NA
"286","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","140,000",NA
"287","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEBRASKA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","862,000",NA
"288","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","197,000",NA
"289","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,322,000",NA
"290","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","49","49","UT","UTAH",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","UTAH","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","27,000",NA
"291","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","53","53","WA","WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WASHINGTON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","226,000",NA
"292","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","56","56","WY","WYOMING",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WYOMING","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","787,000",NA
"293","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","500",NA
"294","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,457",NA
"295","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","760",NA
"296","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","16","16","ID","IDAHO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IDAHO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,900",NA
"297","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MAINE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","950",NA
"298","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MICHIGAN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","950",NA
"299","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,460",NA
"300","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEBRASKA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,575",NA
"301","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","250",NA
"302","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","970",NA
"303","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","49","49","UT","UTAH",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","UTAH","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","280",NA
"304","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","53","53","WA","WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WASHINGTON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,050",NA
"305","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","56","56","WY","WYOMING",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WYOMING","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,350",NA
"306","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","IRRIGATED","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","91,000",NA
"307","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","IRRIGATED","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","10,800",NA
"308","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","IRRIGATED","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","10,800",NA
"309","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","IRRIGATED","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,387,000",NA
"310","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","IRRIGATED","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","139,200",NA
"311","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","IRRIGATED","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,520",NA
"312","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","IRRIGATED","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,289",NA
"313","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","NON-IRRIGATED","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, INCL CHICKPEAS, NON-IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","148,000",NA
"314","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","NON-IRRIGATED","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, INCL CHICKPEAS, NON-IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","200",NA
"315","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","NON-IRRIGATED","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, INCL CHICKPEAS, NON-IRRIGATED - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","200",NA
"316","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","NON-IRRIGATED","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS, NON-IRRIGATED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","429,000",NA
"317","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","NON-IRRIGATED","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, INCL CHICKPEAS, NON-IRRIGATED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","800",NA
"318","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","NON-IRRIGATED","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","290",NA
"319","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, INCL CHICKPEAS","NON-IRRIGATED","ALL UTILIZATION PRACTICES","YIELD","LB / ACRE","BEANS, DRY EDIBLE, INCL CHICKPEAS, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","400",NA
"320","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, LIMA, BABY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, LIMA, BABY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,132,000",NA
"321","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, LIMA, LARGE","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, LIMA, LARGE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,225,000",NA
"322","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, NAVY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE",NA,"98","OT","OTHER STATES",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OTHER STATES","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,000",NA
"323","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, NAVY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","16","16","ID","IDAHO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IDAHO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","35,000",NA
"324","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, NAVY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MICHIGAN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","3,069,000",NA
"325","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, NAVY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","218,000",NA
"326","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, NAVY","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","53","53","WA","WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WASHINGTON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","33,000",NA
"327","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, OTHER","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, OTHER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE",NA,"98","OT","OTHER STATES",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OTHER STATES","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","11,000",NA
"328","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, OTHER","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, OTHER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","109,000",NA
"329","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, OTHER","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, OTHER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","54,000",NA
"330","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, OTHER","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, OTHER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","16","16","ID","IDAHO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IDAHO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","397,000",NA
"331","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, OTHER","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, OTHER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","16,000",NA
"332","SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, OTHER","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","CWT","BEANS, DRY EDIBLE, OTHER - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","STATE","53","53","WA","WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WASHINGTON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","15,000",NA
